,Cz,Cx,i,j,gamma,V_max,V_sr,V_min,w_max,w_sr,w_min
85,0.9500571233691641,0.07811766794455866,1.024220737321893,0.08393246227215001,0.0820396272389037,70.4242003373991,64.05827780202014,56.985593940569295,5.7710963296063476,5.249424063503614,4.669834381579902
86,0.9600571233691642,0.07913594152857042,1.0188641027301326,0.083699440962333,0.08224244027435966,70.05588451066554,63.72325550237395,56.68756150223747,5.7550740613516105,5.2348501115671615,4.656869541817476
87,0.9700571233691642,0.08016487702545733,1.0135901661076625,0.08347785780616028,0.08245198174548987,69.69325489799166,63.39340541736609,56.39413021356603,5.739838266944143,5.220991540990397,4.644541098053737
88,0.9800571233691642,0.08120447443521933,1.0083968161385677,0.08326727597012369,0.08266804477475621,69.33616632780505,63.06859549805781,56.10518260515894,5.725358910231219,5.207821030707464,4.63282474574572
89,0.9900571233691642,0.08225473375785647,1.0032820161314422,0.08306727880766816,0.08289043081794684,68.98447875962576,62.74869836278311,55.82060535957865,5.711607343091007,5.195312522213786,4.621697303512166
90,1.0000571233691642,0.08331565499336871,0.9982438006643073,0.08287746874368436,0.08311894924830594,68.63805705337496,62.43359108731039,55.54028912467604,5.698556228731614,5.183441149798416,4.611136651068927
91,1.0100571233691642,0.08438723814175604,0.9932802724119552,0.08269746623078698,0.08335341696531523,68.29677075122687,62.123155006413675,55.26412833707017,5.686179469926021,5.172183175266097,4.6011216711583725
92,1.0200571233691642,0.0854694832030185,0.9883895991441235,0.08252690877211272,0.08359365802643931,67.96049387120672,61.81727552612816,54.9920210551327,5.674452141820829,5.161515926819702,4.591632195179824
93,1.030057123369164,0.08656239017715606,0.9835700108837381,0.0823654500058054,0.08383950330027791,67.629104711795,61.515841946016906,54.723868800878215,5.663350428986556,5.151417741800788,4.58264895225214
94,1.0400571233691642,0.08766595906416877,0.9788197972152396,0.08221275884674942,0.08409079013968777,67.30248566685113,61.21874729082443,54.45957641020489,5.652851566404233,5.141867913010661,4.574153521461478
95,1.050057123369164,0.08878018986405654,0.9741373047337221,0.08206851868147018,0.08434736207354573,66.98052305021928,60.925888150937034,54.19905189096967,5.642933784107727,5.132846638356697,4.5661282870671664
96,1.0600571233691642,0.08990508257681948,0.9695209346262614,0.08193242661244701,0.08460906851592495,66.66310692942342,60.63716453111082,53.94220628841822,5.633576255223594,5.124334973589068,4.558556396456784
97,1.070057123369164,0.09104063720245749,0.9649691403774229,0.08180419274838076,0.08487576449154735,66.3501309679007,60.352479706966214,53.68895355752393,5.6247590471707145,5.1163147879116515,4.551421720658072
98,1.0800571233691643,0.09218685374097065,0.9604804255914791,0.08168353953722973,0.08514731037645995,66.04149227525978,60.07174008878208,53.439210441820514,5.616463075800648,5.108768722267806,4.544708817230383
99,1.090057123369164,0.09334373219235886,0.9560533419243994,0.08157020113907547,0.08542357165295918,65.73709126508685,59.794855092155174,53.192896358342,5.608670062276624,5.10168015011725,4.538402895372189
100,1.1000571233691643,0.09451127255662226,0.9516864871191254,0.08146392283610628,0.08570441867785877,65.43683151985354,59.52173701511959,52.94993328830941,5.60136249250471,5.0950331405344045,4.532489783093745
101,1.110057123369164,0.09568947483376071,0.9473785031381021,0.08136446047721309,0.08598972646326088,65.14061966251195,59.252300921348805,52.71024567322853,5.594523578944885,5.088812423471515,4.526955896315512
102,1.1200571233691643,0.09687833902377432,0.9431280743874203,0.08127157995488246,0.08627937446905135,64.84836523438882,58.9864645290875,52.47376031608471,5.588137224642826,5.083003357041743,4.521788209763528
103,1.130057123369164,0.098077865126663,0.9389339260273177,0.08118505671224492,0.08657324640639347,64.55998057901759,58.72414810548447,52.240406287342566,5.582187989335131,5.077591896688285,4.516974229542568
104,1.1400571233691643,0.09928805314242685,0.9347948223641119,0.08110467527829597,0.08687123005154695,64.27538073156961,58.46527436601861,52.01011483547633,5.5766610574916795,5.072564566115493,4.5125019672767674
105,1.150057123369164,0.10050890307106573,0.9307095653189789,0.0810302288294537,0.08717321706938409,63.99448331356918,58.20976837873108,51.782819301775724,5.571542208168842,5.0679084298671855,4.508359915715562
106,1.160057123369164,0.10174041491257975,0.9266769929692659,0.08096151877575102,0.08747910284601987,63.717208432595946,57.95755747299399,51.55845503918758,5.56681778655656,5.063611067445696,4.504537025710255
107,1.1700571233691641,0.10298258866696894,0.9226959781583249,0.08089835437008348,0.08778878633001083,63.443478586698724,57.708571152564645,51.3369593349697,5.562474677110686,5.059660548872882,4.501022684473346
108,1.180057123369164,0.10423542433423318,0.9187654271700895,0.08084055233904823,0.08810216988161608,63.17321857326096,57.46274101268899,51.11827133694697,5.558500278169907,5.056045411601537,4.497806695039147
109,1.1900571233691641,0.10549892191437259,0.9148842784648643,0.0807879365340126,0.08841915912964676,62.90635540207512,57.220000661033595,50.902331983173255,5.554882477963644,5.052754638692016,4.494879256849938
110,1.200057123369164,0.10677308140738705,0.9110515014730199,0.08074033760114847,0.08873966283546178,62.64281821239861,56.98028564223917,50.689083934814946,5.551609631923996,5.049777638175054,4.492230947397337
111,1.2100571233691642,0.10805790281327667,0.9072660954434777,0.08069759266925627,0.08906359276369774,62.3825381937769,56.74353336590086,50.47847151208299,5.548670541220896,5.047104223527213,4.489852704853454
112,1.220057123369164,0.10935338613204136,0.9035270883440778,0.08065954505428485,0.08939086355934686,62.12544851043422,56.5096830377935,50.27044063305154,5.546054432445248,5.0447245951905355,4.487735811630965
113,1.2300571233691642,0.11065953136368122,0.899833535811083,0.08062604397952824,0.08972139263082224,61.871484229042615,56.278675594169975,50.064938755210484,5.543750938369991,5.042629323072695,4.4858718788154235
114,1.240057123369164,0.11197633850819613,0.896184520145254,0.08059694431055124,0.09005510003867333,61.62058224969332,56.0504536389723,49.861914819609034,5.5417500797238874,5.040809329968328,4.4842528314170425
115,1.2500571233691642,0.11330380756558622,0.892579149352066,0.08057210630395857,0.09039190838963543,61.3726812399032,55.82496138380354,49.66131919745534,5.540042247917203,5.0392558758462,4.482870894392721
116,1.260057123369164,0.11464193853585135,0.8890165562238044,0.08055139536918371,0.09073174273571741,61.1277215715007,55.60214459051885,49.4631036390461,5.53861818866258,5.0379605429506595,4.481718579392445
117,1.2700571233691642,0.11599073141899166,0.8854958974613863,0.08053468184252706,0.0910745304780507,60.88564526024337,55.38195051630122,49.2672212249065,5.537468986438175,5.0369152216692115,4.480788672187225
118,1.280057123369164,0.11735018621500702,0.8820163528339009,0.08052184077272534,0.09142020127523881,60.646395908028836,55.16432786109624,49.07362631902865,5.536586049743662,5.03611209712129,4.480074220738609
119,1.2900571233691642,0.11872030292389756,0.8785771243739642,0.08051275171738073,0.09176868695596456,60.40991864756838,54.94922671728685,48.88227452410281,5.535961097102945,5.035543636426239,4.479568523872398
120,1.300057123369164,0.12010108154566315,0.8751774356071026,0.08050729854962235,0.0921199214356252,60.17616008940025,54.73659852149629,48.69312263864182,5.535586143770431,5.035202576611262,4.479265120521689
121,1.3100571233691638,0.12149252208030385,0.8718165308134762,0.08050536927441358,0.092473840636781,59.94506827112662,54.526396008413805,48.506128615904785,5.5354534891005365,5.035081913122644,4.479157779506574
122,1.320057123369164,0.12289462452781973,0.8684936743203513,0.08050685585395595,0.0928303824132154,59.71659260876488,54.318573166543395,48.32125152453177,5.535555704542671,5.035174888905919,4.479240489819961
123,1.3300571233691638,0.12430738888821065,0.86520814982382,0.08051165404167594,0.09318948647741643,59.490683850109825,54.11308519578188,48.138451510805545,5.535885622226366,5.0354749840228346,4.479507451390938
124,1.340057123369164,0.12573081516147674,0.8619592597383497,0.08051966322431327,0.09355109433130161,59.26729403000951,53.90988846673744,47.957689762461875,5.536436324103448,5.035975905775006,4.479953066298872
125,1.3500571233691638,0.1271649033476179,0.858746324572824,0.08053078627165972,0.09391514920001787,59.04637642746252,53.70894048170515,47.77892847397364,5.537201131616267,5.036671579306072,4.480571930413188
126,1.360057123369164,0.12860965344663422,0.8555686823318068,0.08054492939352571,0.09428159596865848,58.82788552444965,53.5101998372199,47.60213081323843,5.538173595862882,5.037556138655893,4.481358825435266
